Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Unnamed: 9
BOMN,Boston Omaha Corporation,24.32,545128398.08,,,Finance,Real Estate,https://www.nasdaq.com/symbol/bomn,
BPFH,"Boston Private Financial Holdings, Inc.",11.24,941651097.12,,,Finance,Major Banks,https://www.nasdaq.com/symbol/bpfh,
EPAY,"Bottomline Technologies, Inc.",46.05,2005063003.95,,1999.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/epay,
BOXL,Boxlight Corporation,2.92,30917304.56,,2017.0,Miscellaneous,Industrial Machinery/Components,https://www.nasdaq.com/symbol/boxl,
BWMC,Boxwood Merger Corp.,9.84,248460000.0,,2019.0,Finance,Business Services,https://www.nasdaq.com/symbol/bwmc,
BWMCU,Boxwood Merger Corp.,10.4,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/bwmcu,
BWMCW,Boxwood Merger Corp.,0.62,0.0,,2019.0,Finance,Business Services,https://www.nasdaq.com/symbol/bwmcw,
BCLI,Brainstorm Cell Therapeutics Inc.,3.78,111474505.8,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/bcli,
BWAY,Brainsway Ltd.,9.41,23525000.0,2500000.0,2019.0,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/bway,
BVNSC,Brandes Investment Trust,99.99,49995099.99,,,,,https://www.nasdaq.com/symbol/bvnsc,
BDGE,"Bridge Bancorp, Inc.",28.37,563240560.82,,,Finance,Major Banks,https://www.nasdaq.com/symbol/bdge,
BLIN          ,"Bridgeline Digital, Inc.",2.5,2376605.0,,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/blin,
BWB,"Bridgewater Bancshares, Inc.",11.38,342202779.34,,2018.0,Finance,Major Banks,https://www.nasdaq.com/symbol/bwb,
BRID,Bridgford Foods Corporation,28.98,263046591.36,,,Consumer Non-Durables,Specialty Foods,https://www.nasdaq.com/symbol/brid,
BCOV,Brightcove Inc.,10.45,395427017.7,,2012.0,Technology,EDP Services,https://www.nasdaq.com/symbol/bcov,
BHF,"Brighthouse Financial, Inc.",38.0,4400768486.0,,,Finance,Life Insurance,https://www.nasdaq.com/symbol/bhf,
BHFAL,"Brighthouse Financial, Inc.",26.25,0.0,,,Finance,Life Insurance,https://www.nasdaq.com/symbol/bhfal,
BHFAP,"Brighthouse Financial, Inc.",26.8,0.0,,,Finance,Life Insurance,https://www.nasdaq.com/symbol/bhfap,
AVGO,Broadcom Inc.,277.49,110461436604.24,,2009.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/avgo,
BVSN,"BroadVision, Inc.",1.44,7284385.44,,1996.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/bvsn,
BYFC,Broadway Financial Corporation,1.32,36801403.32,,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/byfc,
BWEN,"Broadwind Energy, Inc.",2.3,36767121.5,,,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/bwen,
BPY,Brookfield Property Partners L.P.,19.24,7962641368.76,,,Finance,Real Estate,https://www.nasdaq.com/symbol/bpy,
BPYPP,Brookfield Property Partners L.P.,25.2,161280000.0,,,Finance,Real Estate,https://www.nasdaq.com/symbol/bpypp,
BPR,Brookfield Property REIT Inc.,19.22,14107158218.76,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/bpr,
BPRAP,Brookfield Property REIT Inc.,25.1,251000000.0,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/bprap,
BRKL,"Brookline Bancorp, Inc.",14.67,1170288775.62,,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/brkl,
BRKS,"Brooks Automation, Inc.",38.8,2798925300.0,,1995.0,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/brks,
DOOO,BRP Inc.,35.49,1501708918.71,,,Capital Goods,Industrial Specialties,https://www.nasdaq.com/symbol/dooo,
BRKR,Bruker Corporation,47.71,7481718888.67,,,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/brkr,
BMTC,Bryn Mawr Bank Corporation,37.2,749474017.2,,,Finance,Major Banks,https://www.nasdaq.com/symbol/bmtc,
BSQR,BSQUARE Corporation,1.305,16752981.87,,1999.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/bsqr,
BLDR,"Builders FirstSource, Inc.",15.31,1769948727.53,,2005.0,Consumer Services,RETAIL: Building Materials,https://www.nasdaq.com/symbol/bldr,
BFST,"Business First Bancshares, Inc.",25.24,337243805.68,,,Finance,Major Banks,https://www.nasdaq.com/symbol/bfst,
CFFI,C&F Financial Corporation,51.4,178349107.8,,,Finance,Major Banks,https://www.nasdaq.com/symbol/cffi,
CHRW,"C.H. Robinson Worldwide, Inc.",83.37,11385218126.1,,1997.0,Transportation,Oil Refining/Marketing,https://www.nasdaq.com/symbol/chrw,
CCMP,Cabot Microelectronics Corporation,106.75,3102350352.5,,2000.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/ccmp,
CDNS,"Cadence Design Systems, Inc.",71.44,20076783200.0,,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/cdns,
CDZI,"Cadiz, Inc.",10.36,279030355.52,,,Public Utilities,Water Supply,https://www.nasdaq.com/symbol/cdzi,
CZR,Caesars Entertainment Corporation,10.07,6774281921.06,,2012.0,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/czr,
CSTE,Caesarstone Ltd.,14.61,502123945.71,,2012.0,Capital Goods,Building Materials,https://www.nasdaq.com/symbol/cste,
CLBS,"Caladrius Biosciences, Inc.",2.85,29589361.2,,,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/clbs,
CHY,Calamos Convertible and High Income Fund,10.89,796729246.83,,2003.0,,,https://www.nasdaq.com/symbol/chy,
CHI,Calamos Convertible Opportunities and Income Fund,10.34,732824865.74,,2002.0,,,https://www.nasdaq.com/symbol/chi,
CCD,Calamos Dynamic Convertible & Income Fund,20.01,488796996.36,,,,,https://www.nasdaq.com/symbol/ccd,
CHW,Calamos Global Dynamic Income Fund,8.05,476520249.1,,2007.0,,,https://www.nasdaq.com/symbol/chw,
CGO,Calamos Global Total Return Fund,12.75,110367544.5,,2005.0,,,https://www.nasdaq.com/symbol/cgo,
CSQ,Calamos Strategic Total Return Fund,12.62,1951371185.04,,2004.0,,,https://www.nasdaq.com/symbol/csq,
CAMP,CalAmp Corp.,10.3,346139534.0,,1983.0,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/camp,
CVGW,"Calavo Growers, Inc.",97.15,1709814158.1,,,Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/cvgw,
CALA,"Calithera Biosciences, Inc.",4.09,160495407.79,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cala,
CALM,"Cal-Maine Foods, Inc.",41.05,1998908321.9,,1996.0,Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/calm,
CLMT,"Calumet Specialty Products Partners, L.P.",4.34,336217634.34,,2006.0,Energy,Integrated oil Companies,https://www.nasdaq.com/symbol/clmt,
CRUSC,Calvert Management Series,99.98,99980000.0,,,,,https://www.nasdaq.com/symbol/crusc,
CLXT,"Calyxt, Inc.",13.58,444097763.62,,2017.0,Basic Industries,Agricultural Chemicals,https://www.nasdaq.com/symbol/clxt,
CATC,Cambridge Bancorp,80.4,389638500.0,,,Finance,Major Banks,https://www.nasdaq.com/symbol/catc,
CAC,Camden National Corporation,44.67,693354473.01,,,Finance,Major Banks,https://www.nasdaq.com/symbol/cac,
CAMT,Camtek Ltd.,8.6,314282803.2,,2000.0,Capital Goods,Electronic Components,https://www.nasdaq.com/symbol/camt,
CSIQ,Canadian Solar Inc.,22.36,1329009553.56,,2006.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/csiq,
CGIX,"Cancer Genetics, Inc.",0.1615,9337289.9755,,,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/cgix,
CPHC,Canterbury Park Holding Corporation,12.48,57250776.96,,,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/cphc,
CBNK,"Capital Bancorp, Inc.",11.95,163938046.75,,2018.0,Finance,Major Banks,https://www.nasdaq.com/symbol/cbnk,
CCBG,Capital City Bank Group,24.65,414427755.25,,,Finance,Major Banks,https://www.nasdaq.com/symbol/ccbg,
CPLP,Capital Product Partners L.P.,10.52,191233401.6,,2007.0,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/cplp,
CSWC,Capital Southwest Corporation,21.64,378716403.12,,,Consumer Non-Durables,Textiles,https://www.nasdaq.com/symbol/cswc,
CSWCL,Capital Southwest Corporation,25.878,0.0,,,Consumer Non-Durables,Textiles,https://www.nasdaq.com/symbol/cswcl,
CPTA,Capitala Finance Corp.,9.42,151620759.24,,2013.0,,,https://www.nasdaq.com/symbol/cpta,
CPTAG,Capitala Finance Corp.,25.13,0.0,,,,,https://www.nasdaq.com/symbol/cptag,
CPTAL,Capitala Finance Corp.,25.3144,0.0,,,,,https://www.nasdaq.com/symbol/cptal,
CFFN,"Capitol Federal Financial, Inc.",13.44,1900033484.16,,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/cffn,
CAPR,"Capricor Therapeutics, Inc.",3.54,12275031.42,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/capr,
CSTR,"CapStar Financial Holdings, Inc.",15.97,282337654.44,,2016.0,Finance,Major Banks,https://www.nasdaq.com/symbol/cstr,
CPST,Capstone Turbine Corporation,0.8677,63048039.9408,,2000.0,Energy,Industrial Machinery/Components,https://www.nasdaq.com/symbol/cpst,
CARA,"Cara Therapeutics, Inc.",19.73,784299186.38,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cara,
CBLK,"Carbon Black, Inc.",16.84,1205228797.04,,2018.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/cblk,
CARB,"Carbonite, Inc.",25.19,867717939.99,,2011.0,Technology,EDP Services,https://www.nasdaq.com/symbol/carb,
CSII,"Cardiovascular Systems, Inc.",43.45,1513197607.9,,1981.0,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/csii,
CDLX,"Cardlytics, Inc.",24.44,551599044.36,,2018.0,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/cdlx,
CATM,Cardtronics plc,28.3,1310754629.4,,2007.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/catm,
CDNA,"CareDx, Inc.",39.77,1675108940.01,,2014.0,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/cdna,
CECO,Career Education Corporation,19.37,1357893347.33,,1998.0,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/ceco,
CTRE,"CareTrust REIT, Inc.",25.0,2389561375.0,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ctre,
CARG,"CarGurus, Inc.",38.29,4259369070.25,,2017.0,Technology,EDP Services,https://www.nasdaq.com/symbol/carg,
CARO,Carolina Financial Corporation,35.47,791517519.22,,,Finance,Major Banks,https://www.nasdaq.com/symbol/caro,
CART,"Carolina Trust BancShares, Inc.",7.78,72330481.06,,,Finance,Major Banks,https://www.nasdaq.com/symbol/cart,
CRZO,"Carrizo Oil & Gas, Inc.",9.31,861216336.4,,1997.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/crzo,
TAST,"Carrols Restaurant Group, Inc.",8.45,374939301.75,,2006.0,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/tast,
CARE,Carter Bank & Trust,20.13,529163811.99,,,,,https://www.nasdaq.com/symbol/care,
CARV,"Carver Bancorp, Inc.",2.96,10948637.44,,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/carv,
CASA,"Casa Systems, Inc.",6.25,523276968.75,,2017.0,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/casa,
CWST,"Casella Waste Systems, Inc.",40.88,1931179784.8,,1997.0,Public Utilities,Environmental Services,https://www.nasdaq.com/symbol/cwst,
CASY,"Caseys General Stores, Inc.",153.64,5627935677.88,,1983.0,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/casy,
CASI,"CASI Pharmaceuticals, Inc.",3.2,306294566.4,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/casi,
CASS,"Cass Information Systems, Inc",45.44,660073890.56,,,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/cass,
SAVA,"Cassava Sciences, Inc.",1.155,19888291.5,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sava,
CTRM,Castor Maritime Inc.,4.3379,10410960.0,,,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/ctrm,
CATB,"Catabasis Pharmaceuticals, Inc.",6.84,78651395.28,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/catb,
CBIO,"Catalyst Biosciences, Inc. ",7.49,89730971.47,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cbio,
CPRX,"Catalyst Pharmaceuticals, Inc.",3.75,385703463.75,,2006.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cprx,
CATS,"Catasys, Inc.",18.08,293160420.0,,,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/cats,
CATY,Cathay General Bancorp,34.46,2770089292.24,,,Finance,Major Banks,https://www.nasdaq.com/symbol/caty,
CVCO,"Cavco Industries, Inc.",155.53,1415061709.6,,,Basic Industries,Homebuilding,https://www.nasdaq.com/symbol/cvco,
CBFV,"CB Financial Services, Inc.",23.26,126378302.14,,,Finance,Major Banks,https://www.nasdaq.com/symbol/cbfv,
CBAT,"CBAK Energy Technology, Inc.",0.9790000000000001,31078862.121999998,,,Miscellaneous,Industrial Machinery/Components,https://www.nasdaq.com/symbol/cbat,
CBMB,"CBM Bancorp, Inc.",13.95,59036400.0,,2018.0,Finance,Savings Institutions,https://www.nasdaq.com/symbol/cbmb,
CBOE,"Cboe Global Markets, Inc.",106.24,11879624000.0,,2010.0,,,https://www.nasdaq.com/symbol/cboe,
CBTX,"CBTX, Inc.",28.39,738120041.83,,2017.0,Finance,Major Banks,https://www.nasdaq.com/symbol/cbtx,
CDK,"CDK Global, Inc.",49.55,6026943343.95,,,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/cdk,
CDW,CDW Corporation,105.02,15364664710.46,,2013.0,Consumer Services,Catalog/Specialty Distribution,https://www.nasdaq.com/symbol/cdw,
CECE,CECO Environmental Corp.,8.88,311259628.8,,,Capital Goods,Pollution Control Equipment,https://www.nasdaq.com/symbol/cece,
CELC,Celcuity Inc.,22.18,226438170.7,,2017.0,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/celc,
CELG,Celgene Corporation,97.83,68995540406.88,,1987.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/celg,
CELGZ,Celgene Corporation,0.6203,0.0,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/celgz,
CLDX,"Celldex Therapeutics, Inc.",2.78,38277480.84,,,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/cldx,
APOP,Cellect Biotechnology Ltd.,0.6,6691585.2,11152642.0,2016.0,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/apop,
APOPW,Cellect Biotechnology Ltd.,0.1668,0.0,,2016.0,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/apopw,
CLRB,"Cellectar Biosciences, Inc.",2.19,20577318.84,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/clrb,
CLRBW,"Cellectar Biosciences, Inc.",0.03,0.0,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/clrbw,
CLRBZ,"Cellectar Biosciences, Inc.",0.06,0.0,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/clrbz,
CLLS,Cellectis S.A.,14.88,233909180.64,15719703.0,2015.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/clls,
CBMG,"Cellular Biomedicine Group, Inc.",15.0,288427920.0,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/cbmg,
CLSN,Celsion Corporation,1.82,37278550.4,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/clsn,
CELH,"Celsius Holdings, Inc.",4.08,233816040.24,,,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/celh,
CYAD,Celyad SA,12.0767,10654825.5721,882263.0,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cyad,
CETX,Cemtrex Inc.,3.28,6862173.28,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/cetx,
CETXP,Cemtrex Inc.,1.3928,2939425.0104,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/cetxp,
CETXW,Cemtrex Inc.,0.011000000000000001,0.0,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/cetxw,
CDEV,"Centennial Resource Development, Inc.",6.98,1929487968.18,,2016.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/cdev,
CSFL,CenterState Bank Corporation,22.76,2972512877.24,,,Finance,Major Banks,https://www.nasdaq.com/symbol/csfl,
CETV,Central European Media Enterprises Ltd.,4.13,1046046296.75,,1994.0,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/cetv,
CFBK,Central Federal Corporation,12.085,53342356.135,,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/cfbk,
CENT,Central Garden & Pet Company,28.17,1641573537.57,,1993.0,Consumer Durables,Consumer Specialties,https://www.nasdaq.com/symbol/cent,
CENTA,Central Garden & Pet Company,25.53,1487730650.13,,,Consumer Durables,Consumer Specialties,https://www.nasdaq.com/symbol/centa,
CVCY,Central Valley Community Bancorp,20.3,277249442.4,,,Finance,Major Banks,https://www.nasdaq.com/symbol/cvcy,
CTRC,Centric Brands Inc.,4.29,251147929.89,,,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/ctrc,
CENX,Century Aluminum Company,6.56,582637925.92,,1996.0,Basic Industries,Aluminum,https://www.nasdaq.com/symbol/cenx,
CNBKA,"Century Bancorp, Inc.",86.27,480343509.43,,1987.0,Finance,Major Banks,https://www.nasdaq.com/symbol/cnbka,
CNTY,"Century Casinos, Inc.",10.24,301457192.96,,,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/cnty,
CRNT,Ceragon Networks Ltd.,2.89,231610192.15,,,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/crnt,
CERC,Cerecor Inc.,5.05,215905977.95,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cerc,
CERN,Cerner Corporation,71.0,23103836295.0,,1986.0,Technology,EDP Services,https://www.nasdaq.com/symbol/cern,
CERS,Cerus Corporation,4.92,678152844.48,,1997.0,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/cers,
KOOL,Cesca Therapeutics Inc.,2.88,6810952.32,,,Capital Goods,Medical Specialities,https://www.nasdaq.com/symbol/kool,
CEVA,"CEVA, Inc.",23.87,524524631.4,,,Technology,Semiconductors,https://www.nasdaq.com/symbol/ceva,
CFFA,CF Finance Acquisition Corp.,10.0,359230160.0,,2019.0,Finance,Business Services,https://www.nasdaq.com/symbol/cffa,
CFFAU,CF Finance Acquisition Corp.,10.4,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/cffau,
CFFAW,CF Finance Acquisition Corp.,0.6,0.0,,2019.0,Finance,Business Services,https://www.nasdaq.com/symbol/cffaw,
CSBR,"Champions Oncology, Inc.",8.38,97335979.36,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/csbr,
CYOU,Changyou.com Limited,10.65,208378496.4,19566056.0,2009.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/cyou,
BURG,"Chanticleer Holdings, Inc.",0.99,3899632.77,,,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/burg,
CTHR,Charles & Colvard Ltd.,1.54,43162456.26,,1997.0,Consumer Durables,Consumer Specialties,https://www.nasdaq.com/symbol/cthr,
GTLS,"Chart Industries, Inc.",71.02,2255420135.7,,2006.0,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/gtls,
CHTR,"Charter Communications, Inc.",397.75,88860561831.25,,,Consumer Services,Television Services,https://www.nasdaq.com/symbol/chtr,
CTAC,ChaSerg Technology Acquisition Corp.,10.0,281400000.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/ctac,
CTACU,ChaSerg Technology Acquisition Corp.,10.45,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/ctacu,
CTACW,ChaSerg Technology Acquisition Corp.,0.75,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/ctacw,
CHKP,Check Point Software Technologies Ltd.,114.23,17390318998.84,,1996.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/chkp,
CHEK,Check-Cap Ltd.,2.36,19436511.6,,2015.0,Health Care,Medical Electronics,https://www.nasdaq.com/symbol/chek,
CHEKW,Check-Cap Ltd.,0.040999999999999995,0.0,,2015.0,Health Care,Medical Electronics,https://www.nasdaq.com/symbol/chekw,
CHEKZ,Check-Cap Ltd.,0.3,0.0,,,Health Care,Medical Electronics,https://www.nasdaq.com/symbol/chekz,
CKPT,"Checkpoint Therapeutics, Inc.",4.11,148636362.15,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ckpt,
CEMI,"Chembio Diagnostics, Inc.",6.11,104887064.49,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cemi,
CHFC,Chemical Financial Corporation,39.62,2834875857.94,,,Finance,Major Banks,https://www.nasdaq.com/symbol/chfc,
CCXI,"ChemoCentryx, Inc.",8.57,497471025.77,,2012.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ccxi,
CHMG,Chemung Financial Corp,47.16,228134377.8,,,Finance,Major Banks,https://www.nasdaq.com/symbol/chmg,
CHKE,Cherokee Inc.,0.605,9647301.565,,,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/chke,
CHFS,"CHF Solutions, Inc.",3.17,7190574.4,,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/chfs,
CHMA,"Chiasma, Inc.",7.99,253825640.85,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/chma,
CSSE,"Chicken Soup for the Soul Entertainment, Inc.",7.57,90744693.7,,2017.0,Consumer Services,Movies/Entertainment,https://www.nasdaq.com/symbol/csse,
CSSEP,"Chicken Soup for the Soul Entertainment, Inc.",25.035,22994572.395,,,Consumer Services,Movies/Entertainment,https://www.nasdaq.com/symbol/cssep,
PLCE,"Children&#39;s Place, Inc. (The)",89.74,1422134009.8,,1997.0,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/plce,
CMRX,"Chimerix, Inc.",3.3,168540233.4,,2013.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cmrx,
CADC,"China Advanced Construction Materials Group, Inc.",3.07,17144801.82,,,Basic Industries,Engineering & Construction,https://www.nasdaq.com/symbol/cadc,
CAAS,"China Automotive Systems, Inc.",2.28,73731328.56,,,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/caas,
CBPO,"China Biologic Products Holdings, Inc.",94.39,3677775053.51,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/cbpo,
CCCL,"China Ceramics Co., Ltd.",0.8745,5257393.4325,,,Capital Goods,Building Materials,https://www.nasdaq.com/symbol/cccl,
CCRC,"China Customer Relations Centers, Inc.",10.3,188794880.0,,2015.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/ccrc,
JRJC,China Finance Online Co. Limited,0.898,19055201.698,21219601.0,2004.0,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/jrjc,
HGSH,"China HGS Real Estate, Inc.",0.8694,39166470.0,,,Finance,Real Estate,https://www.nasdaq.com/symbol/hgsh,
CIH,China Index Holdings Limited,3.4,215541680.8,63394612.0,,Technology,EDP Services,https://www.nasdaq.com/symbol/cih,
CIFS,China Internet Nationwide Financial Services Inc.,1.77,39142112.76,,2017.0,Consumer Services,Professional Services,https://www.nasdaq.com/symbol/cifs,
CJJD,"China Jo-Jo Drugstores, Inc.",1.11,36559832.46,,,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/cjjd,
CLDC,China Lending Corporation,0.9079999999999999,22961368.708,,2014.0,Finance,Diversified Financial Services,https://www.nasdaq.com/symbol/cldc,
CHNR,"China Natural Resources, Inc.",1.7,42348557.2,,,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/chnr,
CREG,China Recycling Energy Corporation,0.4295,6917740.891,,,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/creg,
SXTC,"China SXT Pharmaceuticals, Inc.",3.573,95423042.673,,2019.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sxtc,
CNTF,China TechFaith Wireless Communication Technology Limited,0.59,4282802.33,7258987.0,2005.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/cntf,
CXDC,China XD Plastics Company Limited,2.11,107502054.51,,,Capital Goods,Containers/Packaging,https://www.nasdaq.com/symbol/cxdc,
CCIH,ChinaCache International Holdings Ltd.,0.8839,21356332.172000002,24161480.0,2010.0,Technology,EDP Services,https://www.nasdaq.com/symbol/ccih,
CNET,"ChinaNet Online Holdings, Inc.",1.5,24618814.5,,,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/cnet,
IMOS,ChipMOS TECHNOLOGIES INC.,15.25,76179484.0,4995376.0,,Technology,Semiconductors,https://www.nasdaq.com/symbol/imos,
CDXC,ChromaDex Corporation,4.09,227084092.47,,,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/cdxc,
CHSCL,CHS Inc,27.76,574632000.0,,,Consumer Services,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/chscl,
CHSCM,CHS Inc,26.31,499890000.0,,,Consumer Services,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/chscm,
CHSCN,CHS Inc,26.89,451752000.0,,,Consumer Services,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/chscn,
CHSCO,CHS Inc,27.73,313880722.75,,,Consumer Services,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/chsco,
CHSCP,CHS Inc,28.46,205830062.68,,,Consumer Services,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/chscp,
CHDN,"Churchill Downs, Incorporated",115.94,4660733160.38,,,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/chdn,
CHUY,"Chuy&#39;s Holdings, Inc.",22.66,380037386.08,,2012.0,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/chuy,
CDTX,"Cidara Therapeutics, Inc.",1.66,44225472.66,,2015.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/cdtx,
CMCT,CIM Commercial Trust Corporation,20.8,911159412.8,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cmct,
