Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Unnamed: 9
BNFT,"Benefitfocus, Inc.",26.45,860431328.25,,2013.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/bnft,
BNTC,Benitec Biopharma Limited,0.9,1750202.1,1944669.0,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/bntc,
BNTCW,Benitec Biopharma Limited,0.0988,0.0,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/bntcw,
BRY,Berry Petroleum Corporation,10.34,846630617.8,,2018.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/bry,
BYND,"Beyond Meat, Inc.",126.04,7577877333.88,,2019.0,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/bynd,
BYSI,"BeyondSpring, Inc.",17.66,409440247.92,,2017.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/bysi,
BGCP,"BGC Partners, Inc.",5.03,1714676916.29,,,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/bgcp,
BCYC,Bicycle Therapeutics plc,11.9,51566662.7,4333333.0,2019.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/bcyc,
BGFV,Big 5 Sporting Goods Corporation,2.14,46276370.08,,2002.0,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/bgfv,
BRPA,Big Rock Partners Acquisition Corp.,10.43,94240265.0,,2017.0,Finance,Business Services,https://www.nasdaq.com/symbol/brpa,
BRPAR,Big Rock Partners Acquisition Corp.,0.26,0.0,,2017.0,Finance,Business Services,https://www.nasdaq.com/symbol/brpar,
BRPAU,Big Rock Partners Acquisition Corp.,10.65,0.0,,2017.0,Finance,Business Services,https://www.nasdaq.com/symbol/brpau,
BRPAW,Big Rock Partners Acquisition Corp.,0.1401,0.0,,2017.0,Finance,Business Services,https://www.nasdaq.com/symbol/brpaw,
BILI,Bilibili Inc.,14.92,1811106975.64,121387867.0,2018.0,Technology,EDP Services,https://www.nasdaq.com/symbol/bili,
BASI,"Bioanalytical Systems, Inc.",1.99,20478156.69,,1997.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/basi,
BIOC,"Biocept, Inc.",0.96,18112765.44,,2014.0,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/bioc,
BCRX,"BioCryst Pharmaceuticals, Inc.",3.58,394920257.18,,1994.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/bcrx,
BDSI,"BioDelivery Sciences International, Inc.",4.2,367156662.6,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/bdsi,
BFRA,Biofrontera AG,17.2257,4306063.2603,249979.0,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/bfra,
BIIB,Biogen Inc.,229.08,44417099384.76,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/biib,
BHTG,"BioHiTech Global, Inc.",2.04,30412230.24,,,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/bhtg,
BKYI,"BIO-key International, Inc.",1.06,14926589.28,,,Technology,Computer Communications Equipment,https://www.nasdaq.com/symbol/bkyi,
BIOL,"Biolase, Inc.",1.35,28746543.6,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/biol,
BLFS,"BioLife Solutions, Inc.",17.57,330305212.02,,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/blfs,
BLRX,BioLineRx Ltd.,0.3258,36540881.2458,112157401.0,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/blrx,
BMRN,BioMarin Pharmaceutical Inc.,81.09,14520896014.77,,1999.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/bmrn,
BMRA,"Biomerica, Inc.",2.4046,23245720.2648,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/bmra,
BNGO,"Bionano Genomics, Inc.",2.77,30040705.4,,2018.0,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/bngo,
BNGOW,"Bionano Genomics, Inc.",1.15,0.0,,2018.0,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/bngow,
BVXV,BiondVax Pharmaceuticals Ltd.,5.9501,33825663.989,5684890.0,2015.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/bvxv,
BVXVW,BiondVax Pharmaceuticals Ltd.,1.01,0.0,,2015.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/bvxvw,
BPTH,"Bio-Path Holdings, Inc.",14.69,41592619.64,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/bpth,
BIOS,"BioScrip, Inc.",2.18,280693394.84,,,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/bios,
BSGM,"BioSig Technologies, Inc.",6.37,129918920.95,,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/bsgm,
BSTC,BioSpecifics Technologies Corp,56.22,409669630.44,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/bstc,
TECH,Bio-Techne Corp,212.66,8054019652.98,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/tech,
BEAT,"BioTelemetry, Inc.",47.87,1618184842.32,,2008.0,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/beat,
BTAI,"BioXcel Therapeutics, Inc.",10.81,169347319.62,,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/btai,
BIQI,BIQI International Holdings Corporation,0.86,6909020.7,,,Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/biqi,
BJRI,"BJ&#39;s Restaurants, Inc.",41.42,858811848.02,,,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/bjri,
BRAC,Black Ridge Acquisition Corp.,10.22,180842900.0,,2017.0,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/brac,
BRACR,Black Ridge Acquisition Corp.,0.3,0.0,,2017.0,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/bracr,
BRACU,Black Ridge Acquisition Corp.,10.7993,0.0,,2017.0,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/bracu,
BRACW,Black Ridge Acquisition Corp.,0.25,0.0,,2017.0,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/bracw,
BLKB,"Blackbaud, Inc.",77.91,3832117098.6,,2004.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/blkb,
BL,"BlackLine, Inc.",49.57,2728657533.07,,2016.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/bl,
BKCC,BlackRock Capital Investment Corporation,6.23,428849868.65,,2007.0,,,https://www.nasdaq.com/symbol/bkcc,
TCPC,BlackRock TCP Capital Corp.,14.66,861506628.0,,2012.0,,,https://www.nasdaq.com/symbol/tcpc,
BLNK,Blink Charging Co.,2.62,68740426.48,,,Consumer Durables,Electrical Products,https://www.nasdaq.com/symbol/blnk,
BLNKW,Blink Charging Co.,0.5825,0.0,,,Consumer Durables,Electrical Products,https://www.nasdaq.com/symbol/blnkw,
BLMN,"Bloomin&#39; Brands, Inc.",19.07,1748828080.4,,2012.0,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/blmn,
BCOR,"Blucora, Inc.",31.74,1535912660.82,,,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/bcor,
BLBD,Blue Bird Corporation,19.15,506623093.1,,2014.0,Capital Goods,Construction/Ag Equipment/Trucks,https://www.nasdaq.com/symbol/blbd,
BLUE,"bluebird bio, Inc.",118.46,6529900905.76,,2013.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/blue,
BKEP,"Blueknight Energy Partners L.P., L.L.C.",1.0999,44782271.2143,,2011.0,Energy,Natural Gas Distribution,https://www.nasdaq.com/symbol/bkep,
BKEPP,"Blueknight Energy Partners L.P., L.L.C.",5.218999999999999,157397832.561,,,Energy,Natural Gas Distribution,https://www.nasdaq.com/symbol/bkepp,
BPMC,Blueprint Medicines Corporation,85.24,4164309248.92,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/bpmc,
ITEQ,BlueStar Israel Technology ETF,38.2552,0.0,,,,,https://www.nasdaq.com/symbol/iteq,
BMCH,"BMC Stock Holdings, Inc.",20.17,1341447117.82,,2013.0,Consumer Services,RETAIL: Building Materials,https://www.nasdaq.com/symbol/bmch,
WIFI,"Boingo Wireless, Inc.",18.75,824721881.25,,2011.0,Consumer Services,Telecommunications Equipment,https://www.nasdaq.com/symbol/wifi,
BOKF,BOK Financial Corporation,76.54,5468781622.28,,,Finance,Major Banks,https://www.nasdaq.com/symbol/bokf,
BOKFL,BOK Financial Corporation,25.78,0.0,,,Finance,Major Banks,https://www.nasdaq.com/symbol/bokfl,
BNSO,"Bonso Electronics International, Inc.",2.759,12911068.820999999,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/bnso,
BKNG,Booking Holdings Inc.,1803.63,78081568582.35,,,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/bkng,
BRQS,"Borqs Technologies, Inc. ",3.4,106431390.0,,2015.0,Technology,EDP Services,https://www.nasdaq.com/symbol/brqs,
BOMN,Boston Omaha Corporation,24.35,545800842.65,,,Finance,Real Estate,https://www.nasdaq.com/symbol/bomn,
BPFH,"Boston Private Financial Holdings, Inc.",11.18,936624489.84,,,Finance,Major Banks,https://www.nasdaq.com/symbol/bpfh,
EPAY,"Bottomline Technologies, Inc.",44.66,1944541015.34,,1999.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/epay,
BOXL,Boxlight Corporation,2.95,31234948.1,,2017.0,Miscellaneous,Industrial Machinery/Components,https://www.nasdaq.com/symbol/boxl,
BWMC,Boxwood Merger Corp.,9.82,247955000.0,,2019.0,Finance,Business Services,https://www.nasdaq.com/symbol/bwmc,
BWMCU,Boxwood Merger Corp.,10.22,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/bwmcu,
BWMCW,Boxwood Merger Corp.,0.45,0.0,,2019.0,Finance,Business Services,https://www.nasdaq.com/symbol/bwmcw,
BCLI,Brainstorm Cell Therapeutics Inc.,3.62,106756008.2,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/bcli,
BWAY,Brainsway Ltd.,9.1,22750000.0,2500000.0,2019.0,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/bway,
BVNSC,Brandes Investment Trust,99.99,49995000.0,,,,,https://www.nasdaq.com/symbol/bvnsc,
BDGE,"Bridge Bancorp, Inc.",28.43,564431763.98,,,Finance,Major Banks,https://www.nasdaq.com/symbol/bdge,
BLIN          ,"Bridgeline Digital, Inc.",2.91,2766368.22,,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/blin,
BWB,"Bridgewater Bancshares, Inc.",11.17,335887965.31,,2018.0,Finance,Major Banks,https://www.nasdaq.com/symbol/bwb,
BRID,Bridgford Foods Corporation,29.4,266858860.8,,,Consumer Non-Durables,Specialty Foods,https://www.nasdaq.com/symbol/brid,
BCOV,Brightcove Inc.,10.0,378399060.0,,2012.0,Technology,EDP Services,https://www.nasdaq.com/symbol/bcov,
BHF,"Brighthouse Financial, Inc.",39.19,4538582025.43,,,Finance,Life Insurance,https://www.nasdaq.com/symbol/bhf,
BHFAL,"Brighthouse Financial, Inc.",26.0,0.0,,,Finance,Life Insurance,https://www.nasdaq.com/symbol/bhfal,
BHFAP,"Brighthouse Financial, Inc.",26.71,0.0,,,Finance,Life Insurance,https://www.nasdaq.com/symbol/bhfap,
AVGO,Broadcom Inc.,283.48,112214327696.8,,2009.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/avgo,
BVSN,"BroadVision, Inc.",1.3211,6682917.7811,,1996.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/bvsn,
BYFC,Broadway Financial Corporation,1.4,39031791.4,,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/byfc,
BWEN,"Broadwind Energy, Inc.",2.01,32131267.05,,,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/bwen,
BPY,Brookfield Property Partners L.P.,18.97,7850899520.03,,,Finance,Real Estate,https://www.nasdaq.com/symbol/bpy,
BPYPP,Brookfield Property Partners L.P.,25.12,160768000.0,,,Finance,Real Estate,https://www.nasdaq.com/symbol/bpypp,
BPR,Brookfield Property REIT Inc.,18.91,13879623408.78,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/bpr,
BPRAP,Brookfield Property REIT Inc.,25.05,250500000.0,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/bprap,
BRKL,"Brookline Bancorp, Inc.",15.01,1197412032.86,,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/brkl,
BRKS,"Brooks Automation, Inc.",39.96,2882604510.0,,1995.0,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/brks,
DOOO,BRP Inc.,35.05,1483090943.95,,,Capital Goods,Industrial Specialties,https://www.nasdaq.com/symbol/dooo,
BRKR,Bruker Corporation,45.79,7180631060.83,,,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/brkr,
BMTC,Bryn Mawr Bank Corporation,37.96,764785851.96,,,Finance,Major Banks,https://www.nasdaq.com/symbol/bmtc,
BSQR,BSQUARE Corporation,1.44,18486048.96,,1999.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/bsqr,
BLDR,"Builders FirstSource, Inc.",14.75,1705208604.25,,2005.0,Consumer Services,RETAIL: Building Materials,https://www.nasdaq.com/symbol/bldr,
BFST,"Business First Bancshares, Inc.",25.15,336041272.3,,,Finance,Major Banks,https://www.nasdaq.com/symbol/bfst,
CFFI,C&F Financial Corporation,50.58,175503849.66,,,Finance,Major Banks,https://www.nasdaq.com/symbol/cffi,
CHRW,"C.H. Robinson Worldwide, Inc.",80.41,10980993037.3,,1997.0,Transportation,Oil Refining/Marketing,https://www.nasdaq.com/symbol/chrw,
CCMP,Cabot Microelectronics Corporation,108.89,3164542668.7,,2000.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/ccmp,
CDNS,"Cadence Design Systems, Inc.",68.2,19166246000.0,,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/cdns,
CDZI,"Cadiz, Inc.",10.22,275259675.04,,,Public Utilities,Water Supply,https://www.nasdaq.com/symbol/cdzi,
CZR,Caesars Entertainment Corporation,9.7,6525375832.6,,2012.0,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/czr,
CSTE,Caesarstone Ltd.,14.55,500061835.05,,2012.0,Capital Goods,Building Materials,https://www.nasdaq.com/symbol/cste,
CLBS,"Caladrius Biosciences, Inc.",2.875,29848917.0,,,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/clbs,
CHY,Calamos Convertible and High Income Fund,10.81,790876323.07,,2003.0,,,https://www.nasdaq.com/symbol/chy,
CHI,Calamos Convertible Opportunities and Income Fund,10.33,732116137.63,,2002.0,,,https://www.nasdaq.com/symbol/chi,
CCD,Calamos Dynamic Convertible & Income Fund,19.66,480247323.76,,,,,https://www.nasdaq.com/symbol/ccd,
CHW,Calamos Global Dynamic Income Fund,8.08,478296100.96,,2007.0,,,https://www.nasdaq.com/symbol/chw,
CGO,Calamos Global Total Return Fund,13.0,112531614.0,,2005.0,,,https://www.nasdaq.com/symbol/cgo,
CSQ,Calamos Strategic Total Return Fund,12.52,1935908655.84,,2004.0,,,https://www.nasdaq.com/symbol/csq,
CAMP,CalAmp Corp.,10.46,351428218.24,,1983.0,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/camp,
CVGW,"Calavo Growers, Inc.",95.81,1686230514.54,,,Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/cvgw,
CALA,"Calithera Biosciences, Inc.",5.15,202090794.65,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cala,
CALM,"Cal-Maine Foods, Inc.",41.17,2004751659.26,,1996.0,Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/calm,
CLMT,"Calumet Specialty Products Partners, L.P.",4.21,326146599.21,,2006.0,Energy,Integrated oil Companies,https://www.nasdaq.com/symbol/clmt,
CRUSC,Calvert Management Series,99.98,99980000.0,,,,,https://www.nasdaq.com/symbol/crusc,
CLXT,"Calyxt, Inc.",12.62,412703518.18,,2017.0,Basic Industries,Agricultural Chemicals,https://www.nasdaq.com/symbol/clxt,
CATC,Cambridge Bancorp,82.49,399767162.5,,,Finance,Major Banks,https://www.nasdaq.com/symbol/catc,
CAC,Camden National Corporation,43.36,673021042.08,,,Finance,Major Banks,https://www.nasdaq.com/symbol/cac,
CAMT,Camtek Ltd.,8.19,299299553.28,,2000.0,Capital Goods,Electronic Components,https://www.nasdaq.com/symbol/camt,
CSIQ,Canadian Solar Inc.,21.13,1255902140.73,,2006.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/csiq,
CGIX,"Cancer Genetics, Inc.",0.1791,10354852.2267,,,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/cgix,
CPHC,Canterbury Park Holding Corporation,12.9379,59351348.3358,,,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/cphc,
CBNK,"Capital Bancorp, Inc.",12.0,164623980.0,,2018.0,Finance,Major Banks,https://www.nasdaq.com/symbol/cbnk,
CCBG,Capital City Bank Group,24.35,409384009.75,,,Finance,Major Banks,https://www.nasdaq.com/symbol/ccbg,
CPLP,Capital Product Partners L.P.,10.36,188324908.8,,2007.0,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/cplp,
CSWC,Capital Southwest Corporation,21.7,379766448.6,,,Consumer Non-Durables,Textiles,https://www.nasdaq.com/symbol/cswc,
CSWCL,Capital Southwest Corporation,25.8488,0.0,,,Consumer Non-Durables,Textiles,https://www.nasdaq.com/symbol/cswcl,
CPTA,Capitala Finance Corp.,9.1,146470160.2,,2013.0,,,https://www.nasdaq.com/symbol/cpta,
CPTAG,Capitala Finance Corp.,24.92,0.0,,,,,https://www.nasdaq.com/symbol/cptag,
CPTAL,Capitala Finance Corp.,25.24,0.0,,,,,https://www.nasdaq.com/symbol/cptal,
CFFN,"Capitol Federal Financial, Inc.",13.78,1948099807.42,,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/cffn,
CAPR,"Capricor Therapeutics, Inc.",3.29,11408150.67,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/capr,
CSTR,"CapStar Financial Holdings, Inc.",15.69,277387463.88,,2016.0,Finance,Major Banks,https://www.nasdaq.com/symbol/cstr,
CPST,Capstone Turbine Corporation,0.7698,55112499.24600001,,2000.0,Energy,Industrial Machinery/Components,https://www.nasdaq.com/symbol/cpst,
CARA,"Cara Therapeutics, Inc.",19.8,787081798.8,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cara,
CBLK,"Carbon Black, Inc.",15.65,1120061203.9,,2018.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/cblk,
CARB,"Carbonite, Inc.",23.11,796068344.31,,2011.0,Technology,EDP Services,https://www.nasdaq.com/symbol/carb,
CSII,"Cardiovascular Systems, Inc.",39.29,1368320690.78,,1981.0,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/csii,
CDLX,"Cardlytics, Inc.",25.09,566269231.71,,2018.0,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/cdlx,
CATM,Cardtronics plc,29.75,1377913435.5,,2007.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/catm,
CDNA,"CareDx, Inc.",35.76,1506208088.88,,2014.0,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/cdna,
CECO,Career Education Corporation,19.56,1371212900.04,,1998.0,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/ceco,
CTRE,"CareTrust REIT, Inc.",24.06,2299713867.3,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ctre,
CARG,"CarGurus, Inc.",35.48,3946785443.0,,2017.0,Technology,EDP Services,https://www.nasdaq.com/symbol/carg,
CARO,Carolina Financial Corporation,34.59,771880208.34,,,Finance,Major Banks,https://www.nasdaq.com/symbol/caro,
CART,"Carolina Trust BancShares, Inc.",8.01,74468785.77,,,Finance,Major Banks,https://www.nasdaq.com/symbol/cart,
CRZO,"Carrizo Oil & Gas, Inc.",10.08,932444755.2,,1997.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/crzo,
TAST,"Carrols Restaurant Group, Inc.",8.41,373164441.15,,2006.0,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/tast,
CARE,Carter Bank & Trust,20.13,529163811.99,,,,,https://www.nasdaq.com/symbol/care,
CARV,"Carver Bancorp, Inc.",3.01,11133580.64,,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/carv,
CASA,"Casa Systems, Inc.",5.71,478065838.65,,2017.0,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/casa,
CWST,"Casella Waste Systems, Inc.",38.71,1828668529.1,,1997.0,Public Utilities,Environmental Services,https://www.nasdaq.com/symbol/cwst,
CASY,"Caseys General Stores, Inc.",146.39,5362363342.13,,1983.0,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/casy,
CASI,"CASI Pharmaceuticals, Inc.",3.09,295765690.68,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/casi,
CASS,"Cass Information Systems, Inc",45.58,662107568.92,,,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/cass,
SAVA,"Cassava Sciences, Inc.",1.09,18769037.0,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sava,
CTRM,Castor Maritime Inc.,4.38,10512000.0,,,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/ctrm,
CATB,"Catabasis Pharmaceuticals, Inc.",5.86,67382628.12,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/catb,
CBIO,"Catalyst Biosciences, Inc. ",7.21,86376542.63,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cbio,
CPRX,"Catalyst Pharmaceuticals, Inc.",3.57,367189697.49,,2006.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cprx,
CATS,"Catasys, Inc.",17.83,289106763.75,,,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/cats,
CATY,Cathay General Bancorp,34.84,2800635836.96,,,Finance,Major Banks,https://www.nasdaq.com/symbol/caty,
CVCO,"Cavco Industries, Inc.",153.27,1394499506.4,,,Basic Industries,Homebuilding,https://www.nasdaq.com/symbol/cvco,
CBFV,"CB Financial Services, Inc.",23.68,128660283.52,,,Finance,Major Banks,https://www.nasdaq.com/symbol/cbfv,
CBAT,"CBAK Energy Technology, Inc.",1.01,32062973.18,,,Miscellaneous,Industrial Machinery/Components,https://www.nasdaq.com/symbol/cbat,
CBMB,"CBM Bancorp, Inc.",13.67,57851440.0,,2018.0,Finance,Savings Institutions,https://www.nasdaq.com/symbol/cbmb,
CBOE,"Cboe Global Markets, Inc.",108.03,12079779562.5,,2010.0,,,https://www.nasdaq.com/symbol/cboe,
CBTX,"CBTX, Inc.",27.83,723560435.51,,2017.0,Finance,Major Banks,https://www.nasdaq.com/symbol/cbtx,
CDK,"CDK Global, Inc.",49.04,5964910223.76,,,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/cdk,
CDW,CDW Corporation,105.85,15486095597.05,,2013.0,Consumer Services,Catalog/Specialty Distribution,https://www.nasdaq.com/symbol/cdw,
CECE,CECO Environmental Corp.,8.81,308806005.6,,,Capital Goods,Pollution Control Equipment,https://www.nasdaq.com/symbol/cece,
CELC,Celcuity Inc.,21.72,221741977.8,,2017.0,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/celc,
CELG,Celgene Corporation,95.97,67683757669.92,,1987.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/celg,
CELGZ,Celgene Corporation,0.63,0.0,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/celgz,
CLDX,"Celldex Therapeutics, Inc.",2.52,34697572.56,,,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/cldx,
APOP,Cellect Biotechnology Ltd.,0.6,6691585.2,11152642.0,2016.0,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/apop,
APOPW,Cellect Biotechnology Ltd.,0.1668,0.0,,2016.0,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/apopw,
CLRB,"Cellectar Biosciences, Inc.",2.26,21235041.36,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/clrb,
CLRBW,"Cellectar Biosciences, Inc.",0.0212,0.0,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/clrbw,
CLRBZ,"Cellectar Biosciences, Inc.",0.0699,0.0,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/clrbz,
CLLS,Cellectis S.A.,15.34,241140244.02,15719703.0,2015.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/clls,
CBMG,"Cellular Biomedicine Group, Inc.",13.96,268430250.88,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/cbmg,
CLSN,Celsion Corporation,1.8,36868896.0,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/clsn,
CELH,"Celsius Holdings, Inc.",3.8,217769841.4,,,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/celh,
CYAD,Celyad SA,19.04,16798287.52,882263.0,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cyad,
CETX,Cemtrex Inc.,0.22,3682141.98,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/cetx,
CETXP,Cemtrex Inc.,1.38,2912411.34,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/cetxp,
CETXW,Cemtrex Inc.,0.01,0.0,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/cetxw,
CDEV,"Centennial Resource Development, Inc.",7.08,1957131062.28,,2016.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/cdev,
CSFL,CenterState Bank Corporation,22.44,2930720077.56,,,Finance,Major Banks,https://www.nasdaq.com/symbol/csfl,
CETV,Central European Media Enterprises Ltd.,4.03,1020718299.25,,1994.0,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/cetv,
CFBK,Central Federal Corporation,12.3,54291351.3,,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/cfbk,
CENT,Central Garden & Pet Company,27.5,1602530077.5,,1993.0,Consumer Durables,Consumer Specialties,https://www.nasdaq.com/symbol/cent,
CENTA,Central Garden & Pet Company,25.18,1467334812.78,,,Consumer Durables,Consumer Specialties,https://www.nasdaq.com/symbol/centa,
CVCY,Central Valley Community Bancorp,19.65,268371997.2,,,Finance,Major Banks,https://www.nasdaq.com/symbol/cvcy,
