Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Unnamed: 9
IEP,Icahn Enterprises L.P.,69.2,13579546008.8,,,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/iep,
ICCH,"ICC Holdings, Inc.",14.0622,46451369.9538,,2017.0,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/icch,
ICFI,"ICF International, Inc.",72.89,1372522927.62,,2006.0,Consumer Services,Professional Services,https://www.nasdaq.com/symbol/icfi,
ICHR,Ichor Holdings,21.1,472205361.1,,2016.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/ichr,
ICLK,iClick Interactive Asia Group Limited,3.9,98153390.4,25167536.0,2017.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/iclk,
ICLR,ICON plc,141.56,7640894512.52,,1998.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/iclr,
ICON,"Iconix Brand Group, Inc.",0.84,9056974.92,,,Consumer Non-Durables,Shoe Manufacturing,https://www.nasdaq.com/symbol/icon,
ICUI,"ICU Medical, Inc.",212.8,4386745809.6,,1992.0,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/icui,
IPWR,Ideal Power Inc.,0.3802,5597623.767999999,,2013.0,Energy,Industrial Machinery/Components,https://www.nasdaq.com/symbol/ipwr,
IDEX,"Ideanomics, Inc.",1.33,144387405.47,,,Consumer Services,Television Services,https://www.nasdaq.com/symbol/idex,
IDYA,"IDEAYA Biosciences, Inc.",11.87,240114122.98,,2019.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/idya,
INVE,"Identiv, Inc.",4.75,78446174.0,,,Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/inve,
IDRA,"Idera Pharmaceuticals, Inc.",2.54,71175260.24,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/idra,
IDXX,"IDEXX Laboratories, Inc.",249.77,21481801543.64,,1991.0,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/idxx,
IESC,"IES Holdings, Inc.",17.92,378801669.12,,,Capital Goods,Engineering & Construction,https://www.nasdaq.com/symbol/iesc,
IROQ,"IF Bancorp, Inc.",19.969,71510027.388,,2011.0,Finance,Savings Institutions,https://www.nasdaq.com/symbol/iroq,
IFMK,iFresh Inc.,1.13,18913582.92,,,Consumer Services,Food Chains,https://www.nasdaq.com/symbol/ifmk,
INFO,IHS Markit Ltd.,57.39,22941557003.04,,1996.0,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/info,
IIVI,II-VI Incorporated,31.43,1996502777.43,,1987.0,Capital Goods,Electronic Components,https://www.nasdaq.com/symbol/iivi,
IKNX,Ikonics Corporation,7.7135,15300136.0655,,,Miscellaneous,Industrial Machinery/Components,https://www.nasdaq.com/symbol/iknx,
ILMN,"Illumina, Inc.",306.91,45115770000.0,,2000.0,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/ilmn,
IMAC,"IMAC Holdings, Inc.",4.93,41001809.21,,2019.0,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/imac,
IMACW,"IMAC Holdings, Inc.",0.87,0.0,,2019.0,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/imacw,
ISNS,"Image Sensing Systems, Inc.",5.07,26893596.99,,1995.0,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/isns,
IMMR,Immersion Corporation,7.54,237915041.26,,1999.0,Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/immr,
ICCC,ImmuCell Corporation,6.1693,44478154.4335,,1987.0,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/iccc,
IMUX,"Immunic, Inc. ",9.4,94940000.0,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/imux,
IMGN,"ImmunoGen, Inc.",1.8,269155702.8,,1989.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/imgn,
IMMU,"Immunomedics, Inc.",13.07,2503392628.63,,,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/immu,
IMRN,Immuron Limited,3.46,1148097.2,331820.0,2017.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/imrn,
IMRNW,Immuron Limited,1.6,0.0,,2017.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/imrnw,
IMMP,Immutep Limited,1.94,21668715.54,11169441.0,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/immp,
PI,"Impinj, Inc.",24.79,536137569.09,,2016.0,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/pi,
IMV,IMV Inc.,4.33,219086334.98,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/imv,
INCY,Incyte Corporation,78.63,16861303107.87,,,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/incy,
INDB,Independent Bank Corp.,69.35,2379432273.45,,,Finance,Major Banks,https://www.nasdaq.com/symbol/indb,
IBCP,Independent Bank Corporation,21.15,475796279.7,,,Finance,Major Banks,https://www.nasdaq.com/symbol/ibcp,
IBTX,"Independent Bank Group, Inc",51.64,2254966358.72,,2013.0,Finance,Major Banks,https://www.nasdaq.com/symbol/ibtx,
ILPT,Industrial Logistics Properties Trust,18.86,1227284870.94,,2018.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ilpt,
IDSA,"Industrial Services of America, Inc.",1.21,9810516.65,,,Consumer Durables,Industrial Specialties,https://www.nasdaq.com/symbol/idsa,
INFN,Infinera Corporation,3.11,552898611.44,,2007.0,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/infn,
INFI,"Infinity Pharmaceuticals, Inc.",1.65,93927121.2,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/infi,
IFRX,InflaRx N.V.,35.99,934458000.21,,2017.0,,,https://www.nasdaq.com/symbol/ifrx,
III,"Information Services Group, Inc.",3.11,145545337.84,,,Consumer Services,Professional Services,https://www.nasdaq.com/symbol/iii,
IEA,"Infrastructure and Energy Alternatives, Inc.",2.78,61861919.42,,2016.0,Finance,Business Services,https://www.nasdaq.com/symbol/iea,
IEAWW,"Infrastructure and Energy Alternatives, Inc.",0.11,0.0,,2016.0,Finance,Business Services,https://www.nasdaq.com/symbol/ieaww,
IMKTA,"Ingles Markets, Incorporated",29.81,603943922.56,,1987.0,Consumer Services,Food Chains,https://www.nasdaq.com/symbol/imkta,
INMB,INmune Bio Inc.,10.25,105190348.25,,2019.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/inmb,
INWK,"InnerWorkings, Inc.",3.39,175804718.61,,2006.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/inwk,
INOD,Innodata Inc.,0.99,25692929.46,,1993.0,Technology,EDP Services,https://www.nasdaq.com/symbol/inod,
IPHS,"Innophos Holdings, Inc.",26.59,523024023.68,,2006.0,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/iphs,
IOSP,Innospec Inc.,80.71,1975765465.1,,,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/iosp,
INNT,"Innovate Biopharmaceuticals, Inc.",1.28,45291358.72,,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/innt,
ISSC,"Innovative Solutions and Support, Inc.",4.31,72877945.16,,2000.0,Technology,EDP Services,https://www.nasdaq.com/symbol/issc,
INVA,"Innoviva, Inc.",13.67,1384255832.38,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/inva,
INGN,"Inogen, Inc",64.47,1413772751.79,,2014.0,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/ingn,
INOV,"Inovalon Holdings, Inc.",13.79,1008086798.39,,2015.0,Technology,EDP Services,https://www.nasdaq.com/symbol/inov,
INO,"Inovio Pharmaceuticals, Inc.",2.39,234300877.6,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/ino,
INPX,Inpixon ,0.7,7000550.9,,2014.0,Technology,EDP Services,https://www.nasdaq.com/symbol/inpx,
INSG,Inseego Corp.,4.84,381070672.4,,,Capital Goods,Telecommunications Equipment,https://www.nasdaq.com/symbol/insg,
NSIT,"Insight Enterprises, Inc.",51.48,1841041556.64,,1995.0,Consumer Services,Catalog/Specialty Distribution,https://www.nasdaq.com/symbol/nsit,
ISIG,"Insignia Systems, Inc.",1.08,12903283.8,,1991.0,Consumer Services,Advertising,https://www.nasdaq.com/symbol/isig,
INSM,"Insmed, Inc.",24.21,2114556066.18,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/insm,
INSE,"Inspired Entertainment, Inc.",7.43,169538267.53,,2014.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/inse,
IIIN,"Insteel Industries, Inc.",18.28,351919375.96,,,Capital Goods,Steel/Iron Ore,https://www.nasdaq.com/symbol/iiin,
PODD,Insulet Corporation,109.79,6551744819.18,,2007.0,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/podd,
INSU,Insurance Acquisition Corp.,,0.0,,2019.0,Finance,Business Services,https://www.nasdaq.com/symbol/insu,
INSUU,Insurance Acquisition Corp.,10.1916,136822230.0,,2019.0,Finance,Business Services,https://www.nasdaq.com/symbol/insuu,
INSUW,Insurance Acquisition Corp.,,0.0,,2019.0,Finance,Business Services,https://www.nasdaq.com/symbol/insuw,
INSY,"Insys Therapeutics, Inc.",0.7575,56486140.9725,,2013.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/insy,
NTEC,Intec Pharma Ltd.,5.16,171814434.36,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ntec,
IART,Integra LifeSciences Holdings Corporation,46.6,3983218926.6,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/iart,
IMTE,Integrated Media Technology Limited,7.52,25397942.72,,,Consumer Non-Durables,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/imte,
INTC,Intel Corporation,44.04,197167080000.0,,,Technology,Semiconductors,https://www.nasdaq.com/symbol/intc,
NTLA,"Intellia Therapeutics, Inc.",13.88,634467639.0,,2016.0,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/ntla,
IPAR,"Inter Parfums, Inc.",64.78,2036834655.64,,,Consumer Non-Durables,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/ipar,
ICPT,"Intercept Pharmaceuticals, Inc.",82.82,2695434294.26,,2012.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/icpt,
IDCC,"InterDigital, Inc.",63.52,2017464627.36,,,Miscellaneous,Multi-Sector Companies,https://www.nasdaq.com/symbol/idcc,
TILE,"Interface, Inc.",14.47,868019313.11,,,Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/tile,
IMI,"Intermolecular, Inc.",1.17,58217122.08,,2011.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/imi,
INAP,Internap Corporation,2.6,69506556.6,,1999.0,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/inap,
IBOC,International Bancshares Corporation,36.46,2393507959.38,,,Finance,Major Banks,https://www.nasdaq.com/symbol/iboc,
IMXI,"International Money Express, Inc.",13.57,515320424.32,,2017.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/imxi,
ISCA,International Speedway Corporation,44.76,1946227911.6,,1996.0,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/isca,
IGLD,Internet Gold Golden Lines Ltd.,0.28,7840892.08,,1999.0,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/igld,
IDXG,"Interpace Diagnostics Group, Inc.",0.7305,27829155.759,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/idxg,
XENT,"Intersect ENT, Inc.",23.58,736786975.86,,2014.0,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/xent,
IPLDP,Interstate Power and Light Company,25.56,204480000.0,,,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/ipldp,
IVAC,"Intevac, Inc.",5.3,121688694.3,,1995.0,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/ivac,
INTL,INTL FCStone Inc.,34.76,664890322.8,,,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/intl,
ITCI,Intra-Cellular Therapies Inc.,12.99,716198778.75,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/itci,
XON,Intrexon Corporation,4.84,778099492.72,,,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/xon,
IIN,IntriCon Corporation,26.09,227948721.35,,,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/iin,
INTU,Intuit Inc.,244.85,63475742817.25,,1993.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/intu,
ISRG,"Intuitive Surgical, Inc.",464.85,53666308671.3,,2000.0,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/isrg,
PLW,Invesco 1-30 Laddered Treasury ETF,33.82,96387000.0,,,,,https://www.nasdaq.com/symbol/plw,
ADRA,Invesco BLDRS Asia 50 ADR Index Fund,28.98,17388000.0,,,,,https://www.nasdaq.com/symbol/adra,
ADRD,Invesco BLDRS Developed Markets 100 ADR Index Fund,20.744,34227600.0,,,,,https://www.nasdaq.com/symbol/adrd,
ADRE,Invesco BLDRS Emerging Markets 50 ADR Index Fund,37.5548,125808580.0,,,,,https://www.nasdaq.com/symbol/adre,
ADRU,Invesco BLDRS Europe Select ADR Index Fund,20.36,11198000.0,,,,,https://www.nasdaq.com/symbol/adru,
PKW,Invesco BuyBack Achievers ETF,58.13,1264327500.0,,,,,https://www.nasdaq.com/symbol/pkw,
PFM,Invesco Dividend Achievers ETF,27.0779,281610160.0,,,,,https://www.nasdaq.com/symbol/pfm,
PYZ,Invesco DWA Basic Materials Momentum ETF,53.4775,53477500.0,,,,,https://www.nasdaq.com/symbol/pyz,
PEZ,Invesco DWA Consumer Cyclicals Momentum ETF,52.45,47205000.0,,,,,https://www.nasdaq.com/symbol/pez,
PSL,Invesco DWA Consumer Staples Momentum ETF,69.5,156375000.0,,,,,https://www.nasdaq.com/symbol/psl,
PIZ,Invesco DWA Developed Markets Momentum ETF,25.869,181083000.0,,,,,https://www.nasdaq.com/symbol/piz,
PIE,Invesco DWA Emerging Markets Momentum ETF,16.371,156343050.0,,,,,https://www.nasdaq.com/symbol/pie,
PXI,Invesco DWA Energy Momentum ETF,27.3273,40990950.0,,,,,https://www.nasdaq.com/symbol/pxi,
PFI,Invesco DWA Financial Momentum ETF,35.26,51127000.0,,,,,https://www.nasdaq.com/symbol/pfi,
PTH,Invesco DWA Healthcare Momentum ETF,77.98,136465000.0,,,,,https://www.nasdaq.com/symbol/pth,
PRN,Invesco DWA Industrials Momentum ETF,61.2264,97962240.0,,,,,https://www.nasdaq.com/symbol/prn,
PDP,Invesco DWA Momentum ETF,56.96,1424000000.0,,,,,https://www.nasdaq.com/symbol/pdp,
DWAQ,Invesco DWA NASDAQ Momentum ETF,110.22,44088000.0,,,,,https://www.nasdaq.com/symbol/dwaq,
DWAS,Invesco DWA SmallCap Momentum ETF,49.47,237456000.0,,,,,https://www.nasdaq.com/symbol/dwas,
DWIN,Invesco DWA Tactical Multi-Asset Income ETF,25.1073,36405610.1073,,,,,https://www.nasdaq.com/symbol/dwin,
DWTR,Invesco DWA Tactical Sector Rotation ETF,29.16,62694029.16,,,,,https://www.nasdaq.com/symbol/dwtr,
PTF,Invesco DWA Technology Momentum ETF,68.631,175009050.0,,,,,https://www.nasdaq.com/symbol/ptf,
PUI,Invesco DWA Utilities Momentum ETF,31.77,184266000.0,,,,,https://www.nasdaq.com/symbol/pui,
IDLB,Invesco FTSE International Low Beta Equal Weight ETF,27.17,85585527.17,,,,,https://www.nasdaq.com/symbol/idlb,
PRFZ,Invesco FTSE RAFI US 1500 Small-Mid ETF,119.99,1907841000.0,,,,,https://www.nasdaq.com/symbol/prfz,
PIO,Invesco Global Water ETF,26.375,178031250.0,,,,,https://www.nasdaq.com/symbol/pio,
PGJ,Invesco Golden Dragon China ETF,34.3,174930000.0,,,,,https://www.nasdaq.com/symbol/pgj,
PEY,Invesco High Yield Equity Dividend Achievers ETF,17.05,788562500.0,,,,,https://www.nasdaq.com/symbol/pey,
IPKW,Invesco International BuyBack Achievers ETF,30.57,169663500.0,,,,,https://www.nasdaq.com/symbol/ipkw,
PID,Invesco International Dividend Achievers ETF,15.81,734374500.0,,,,,https://www.nasdaq.com/symbol/pid,
KBWB,Invesco KBW Bank ETF,47.44,562164000.0,,,,,https://www.nasdaq.com/symbol/kbwb,
KBWD,Invesco KBW High Dividend Yield Financial ETF,20.37,283143000.0,,,,,https://www.nasdaq.com/symbol/kbwd,
KBWY,Invesco KBW Premium Yield Equity REIT ETF,29.6,327080000.0,,,,,https://www.nasdaq.com/symbol/kbwy,
KBWP,Invesco KBW Property & Casualty Insurance ETF,67.6605,71043525.0,,,,,https://www.nasdaq.com/symbol/kbwp,
KBWR,Invesco KBW Regional Banking ETF,47.36,75776000.0,,,,,https://www.nasdaq.com/symbol/kbwr,
LDRI,Invesco LadderRite 0-5 Year Corporate Bond ETF,25.01,12505000.0,,,,,https://www.nasdaq.com/symbol/ldri,
PNQI,Invesco Nasdaq Internet ETF,128.39,526399000.0,,,,,https://www.nasdaq.com/symbol/pnqi,
PDBC,Invesco Optimum Yield Diversified Commodity Strategy No K-1 ET,15.8,1965583200.0,,,,,https://www.nasdaq.com/symbol/pdbc,
QQQ,"Invesco QQQ Trust, Series 1",173.95,67936172500.0,,,,,https://www.nasdaq.com/symbol/qqq,
ISDX,Invesco RAFI Strategic Developed ex-US ETF,24.03,142978500.0,,,,,https://www.nasdaq.com/symbol/isdx,
ISDS,Invesco RAFI Strategic Developed ex-US Small Company ETF,22.65,14722500.0,,,,,https://www.nasdaq.com/symbol/isds,
ISEM,Invesco RAFI Strategic Emerging Markets ETF,24.6807,8638269.6807,,,,,https://www.nasdaq.com/symbol/isem,
IUS,Invesco RAFI Strategic US ETF,23.59,3538500.0,,,,,https://www.nasdaq.com/symbol/ius,
IUSS,Invesco RAFI Strategic US Small Company ETF,22.35,2235022.35,,,,,https://www.nasdaq.com/symbol/iuss,
USLB,Invesco Russell 1000 Low Beta Equal Weight ETF,31.28,125120031.28,,,,,https://www.nasdaq.com/symbol/uslb,
PSCD,Invesco S&P SmallCap Consumer Discretionary ETF,55.6243,30593365.0,,,,,https://www.nasdaq.com/symbol/pscd,
PSCC,Invesco S&P SmallCap Consumer Staples ETF,71.5,60775000.0,,,,,https://www.nasdaq.com/symbol/pscc,
PSCE,Invesco S&P SmallCap Energy ETF,8.42,22313000.0,,,,,https://www.nasdaq.com/symbol/psce,
PSCF,Invesco S&P SmallCap Financials ETF,52.09,138038500.0,,,,,https://www.nasdaq.com/symbol/pscf,
PSCH,Invesco S&P SmallCap Health Care ETF,107.6,511100000.0,,,,,https://www.nasdaq.com/symbol/psch,
PSCI,Invesco S&P SmallCap Industrials ETF,61.16,61160000.0,,,,,https://www.nasdaq.com/symbol/psci,
PSCT,Invesco S&P SmallCap Information Technology ETF,76.2109,293411965.0,,,,,https://www.nasdaq.com/symbol/psct,
PSCM,Invesco S&P SmallCap Materials ETF,40.6725,16269000.0,,,,,https://www.nasdaq.com/symbol/pscm,
PSCU,Invesco S&P SmallCap Utilities & Communication Services ETF,50.2855,55314050.0,,,,,https://www.nasdaq.com/symbol/pscu,
VRIG,Invesco Variable Rate Investment Grade ETF,24.92,414918024.92,,,,,https://www.nasdaq.com/symbol/vrig,
PHO,Invesco Water Resources ETF,33.15,896707500.0,,,,,https://www.nasdaq.com/symbol/pho,
ISTR,Investar Holding Corporation,23.89,239657074.1,,2014.0,Finance,Major Banks,https://www.nasdaq.com/symbol/istr,
ISBC,"Investors Bancorp, Inc.",10.41,2901428740.17,,,Finance,Major Banks,https://www.nasdaq.com/symbol/isbc,
ITIC,Investors Title Company,154.41,291631387.62,,,Finance,Specialty Insurers,https://www.nasdaq.com/symbol/itic,
NVIV,InVivo Therapeutics Holdings Corp.,1.13,10521791.6,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/nviv,
IONS,"Ionis Pharmaceuticals, Inc.",65.6,9205188406.4,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ions,
IOVA,"Iovance Biotherapeutics, Inc.",16.35,2019457676.85,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/iova,
IPGP,IPG Photonics Corporation,125.17,6652013576.61,,2006.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/ipgp,
IPIC,iPic Entertainment Inc.,3.72,42660543.36,,2018.0,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/ipic,
CLRG,IQ Chaikin U.S. Large Cap ETF,22.89,305581500.0,,,,,https://www.nasdaq.com/symbol/clrg,
CSML,IQ Chaikin U.S. Small Cap ETF,23.0176,279663840.0,,,,,https://www.nasdaq.com/symbol/csml,
IQ,"iQIYI, Inc.",18.23,5321017264.03,291882461.0,2018.0,Consumer Services,Consumer Electronics/Video Chains,https://www.nasdaq.com/symbol/iq,
IRMD,iRadimed Corporation,20.87,232851223.14,,2014.0,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/irmd,
IRTC,"iRhythm Technologies, Inc.",68.46,1690063667.88,,2016.0,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/irtc,
IRIX,IRIDEX Corporation,4.97,67762530.64,,1996.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/irix,
IRDM,Iridium Communications Inc,21.43,2426768902.38,,,Capital Goods,Telecommunications Equipment,https://www.nasdaq.com/symbol/irdm,
IRBT,iRobot Corporation,87.11,2443870875.78,,2005.0,Consumer Durables,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/irbt,
IRWD,"Ironwood Pharmaceuticals, Inc.",10.93,1700940863.65,,2010.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/irwd,
IRCP,IRSA Propiedades Comerciales S.A.,17.74,67737795.1,3818365.0,,Consumer Services,Building operators,https://www.nasdaq.com/symbol/ircp,
SLQD,iShares 0-5 Year Investment Grade Corporate Bond ETF,50.63,1804959500.0,,,,,https://www.nasdaq.com/symbol/slqd,
ISHG,iShares 1-3 Year International Treasury Bond ETF,78.59,74660500.0,,,,,https://www.nasdaq.com/symbol/ishg,
SHY,iShares 1-3 Year Treasury Bond ETF,84.56,19998440000.0,,,,,https://www.nasdaq.com/symbol/shy,
TLT,iShares 20+ Year Treasury Bond ETF,131.83,13894882000.0,,,,,https://www.nasdaq.com/symbol/tlt,
IEI,iShares 3-7 Year Treasury Bond ETF,124.9,7031870000.0,,,,,https://www.nasdaq.com/symbol/iei,
IEF,iShares 7-10 Year Treasury Bond ETF,108.91,14234537000.0,,,,,https://www.nasdaq.com/symbol/ief,
AIA,iShares Asia 50 ETF,57.05,1021195000.0,,,,,https://www.nasdaq.com/symbol/aia,
USIG,iShares Broad USD Investment Grade Corporate Bond ETF,55.88,3165602000.0,,,,,https://www.nasdaq.com/symbol/usig,
COMT,iShares Commodities Select Strategy ETF,31.06,326130000.0,,,,,https://www.nasdaq.com/symbol/comt,
ISTB,iShares Core 1-5 Year USD Bond ETF,50.13,2641851000.0,,,,,https://www.nasdaq.com/symbol/istb,
IXUS,iShares Core MSCI Total International Stock ETF,56.4,13851840000.0,,,,,https://www.nasdaq.com/symbol/ixus,
IUSG,iShares Core S&P U.S. Growth ETF,59.29,6044615500.0,,,,,https://www.nasdaq.com/symbol/iusg,
IUSV,iShares Core S&P U.S. Value ETF,52.68,5183712000.0,,,,,https://www.nasdaq.com/symbol/iusv,
IUSB,iShares Core Total USD Bond Market ETF,51.13,3568874000.0,,,,,https://www.nasdaq.com/symbol/iusb,
HEWG,iShares Currency Hedged MSCI Germany ETF,26.19,183330000.0,,,,,https://www.nasdaq.com/symbol/hewg,
SUSB,iShares ESG 1-5 Year USD Corporate Bond ETF,25.15,91797500.0,,,,,https://www.nasdaq.com/symbol/susb,
ESGD,iShares ESG MSCI EAFE ETF,61.87,779562000.0,,,,,https://www.nasdaq.com/symbol/esgd,
ESGE,iShares ESG MSCI EM ETF,32.53,579034000.0,,,,,https://www.nasdaq.com/symbol/esge,
ESGU,iShares ESG MSCI USA ETF,60.64,218304000.0,,,,,https://www.nasdaq.com/symbol/esgu,
SUSL,iShares ESG MSCI USA Leaders ETF,47.41,1099912000.0,,,,,https://www.nasdaq.com/symbol/susl,
SUSC,iShares ESG USD Corporate Bond ETF,25.18,33993000.0,,,,,https://www.nasdaq.com/symbol/susc,
XT,iShares Exponential Technologies ETF,36.05,2244112500.0,,,,,https://www.nasdaq.com/symbol/xt,
FALN,iShares Fallen Angels USD Bond ETF,26.0123,91043050.0,,,,,https://www.nasdaq.com/symbol/faln,
IFEU,iShares FTSE EPRA/NAREIT Europe Index Fund,37.37,26159000.0,,,,,https://www.nasdaq.com/symbol/ifeu,
IFGL,iShares FTSE EPRA/NAREIT Global Real Estate ex-U.S. Index Fund,29.51,416091000.0,,,,,https://www.nasdaq.com/symbol/ifgl,
BGRN,iShares Global Green Bond ETF,53.32,26660000.0,,,,,https://www.nasdaq.com/symbol/bgrn,
IGF,iShares Global Infrastructure ETF,44.71,2839085000.0,,,,,https://www.nasdaq.com/symbol/igf,
GNMA,iShares GNMA Bond ETF,49.725,124312500.0,,,,,https://www.nasdaq.com/symbol/gnma,
HYXE,iShares iBoxx $ High Yield ex Oil & Gas Corporate Bond ETF,50.6217,10124340.0,,,,,https://www.nasdaq.com/symbol/hyxe,
IGIB,iShares Intermediate-Term Corporate Bond ETF,55.78,6241782000.0,,,,,https://www.nasdaq.com/symbol/igib,
IGOV,iShares International Treasury Bond ETF,49.36,918096000.0,,,,,https://www.nasdaq.com/symbol/igov,
EMB,iShares J.P. Morgan USD Emerging Markets Bond ETF,109.89,14571414000.0,,,,,https://www.nasdaq.com/symbol/emb,
MBB,iShares MBS ETF,107.01,16426035000.0,,,,,https://www.nasdaq.com/symbol/mbb,
JKI,iShares Morningstar Mid-Cap ETF,147.7381,428440490.0,,,,,https://www.nasdaq.com/symbol/jki,
ACWX,iShares MSCI ACWI ex US Index Fund,44.9,3556080000.0,,,,,https://www.nasdaq.com/symbol/acwx,
ACWI,iShares MSCI ACWI Index Fund,70.09,10135014000.0,,,,,https://www.nasdaq.com/symbol/acwi,
AAXJ,iShares MSCI All Country Asia ex Japan Index Fund,65.83,3989298000.0,,,,,https://www.nasdaq.com/symbol/aaxj,
EWZS,iShares MSCI Brazil Small-Cap ETF,15.63,82839000.0,,,,,https://www.nasdaq.com/symbol/ewzs,
MCHI,iShares MSCI China ETF,55.33,4028024000.0,,,,,https://www.nasdaq.com/symbol/mchi,
SCZ,iShares MSCI EAFE Small-Cap ETF,55.95,9153420000.0,,,,,https://www.nasdaq.com/symbol/scz,
EEMA,iShares MSCI Emerging Markets Asia ETF,62.57,491174500.0,,,,,https://www.nasdaq.com/symbol/eema,
EMXC,iShares MSCI Emerging Markets ex China ETF,47.51,14253000.0,,,,,https://www.nasdaq.com/symbol/emxc,
EUFN,iShares MSCI Europe Financials Sector Index Fund,17.98,634694000.0,,,,,https://www.nasdaq.com/symbol/eufn,
