Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Unnamed: 9
GLDI,Credit Suisse AG,8.48,32998444.48,,,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/gldi,
SLVO,Credit Suisse AG,6.31,19569789.83,,,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/slvo,
TVIX,Credit Suisse AG,23.81,904382634.91,,,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/tvix,
UGLD,Credit Suisse AG,90.65,108012466.45,,,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/ugld,
USLV,Credit Suisse AG,54.7,205847860.5,,,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/uslv,
USOI,Credit Suisse AG,22.49,7983950.0,,,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/usoi,
VIIX,Credit Suisse AG,12.36,46339840.08,,,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/viix,
ZIV,Credit Suisse AG,71.2,81025600.0,,,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/ziv,
CREE,"Cree, Inc.",57.14,6013884662.16,,1993.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/cree,
CRSA,Crescent Acquisition Corp,9.7,242500000.0,,2019.0,Finance,Business Services,https://www.nasdaq.com/symbol/crsa,
CRSAU,Crescent Acquisition Corp,10.07,0.0,,2019.0,Finance,Business Services,https://www.nasdaq.com/symbol/crsau,
CRSAW,Crescent Acquisition Corp,0.75,0.0,,2019.0,Finance,Business Services,https://www.nasdaq.com/symbol/crsaw,
CRESY,Cresud S.A.C.I.F. y A.,9.81,395376569.82,40303422.0,1997.0,Finance,Real Estate,https://www.nasdaq.com/symbol/cresy,
CRNX,"Crinetics Pharmaceuticals, Inc.",26.47,638937545.19,,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/crnx,
CRSP,CRISPR Therapeutics AG,36.72,1942854208.56,,2016.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/crsp,
CRTO,Criteo S.A.,19.17,1207701450.18,62999554.0,2013.0,Technology,Advertising,https://www.nasdaq.com/symbol/crto,
CROX,"Crocs, Inc.",19.94,1432810933.1,,2006.0,Consumer Non-Durables,Shoe Manufacturing,https://www.nasdaq.com/symbol/crox,
CRON,Cronos Group Inc.,15.65,5211768900.05,,,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/cron,
CCRN,"Cross Country Healthcare, Inc.",7.54,277668062.62,,2001.0,Technology,Professional Services,https://www.nasdaq.com/symbol/ccrn,
CRWS,"Crown Crafts, Inc.",4.8999,49599521.9442,,,Basic Industries,Textiles,https://www.nasdaq.com/symbol/crws,
CYRX,"CryoPort, Inc.",18.17,555398392.6,,,Transportation,Oil Refining/Marketing,https://www.nasdaq.com/symbol/cyrx,
CYRXW,"CryoPort, Inc.",15.17,0.0,,,Transportation,Oil Refining/Marketing,https://www.nasdaq.com/symbol/cyrxw,
CSGS,"CSG Systems International, Inc.",45.0,1494788490.0,,1996.0,Technology,EDP Services,https://www.nasdaq.com/symbol/csgs,
CCLP,CSI Compressco LP,3.4,160023920.6,,2011.0,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/cclp,
CSPI,CSP Inc.,14.0717,58226316.4827,,1982.0,Technology,EDP Services,https://www.nasdaq.com/symbol/cspi,
CSWI,"CSW Industrials, Inc.",64.23,965001732.57,,,Basic Industries,Home Furnishings,https://www.nasdaq.com/symbol/cswi,
CSX,CSX Corporation,74.52,60298876390.32,,,Transportation,Railroads,https://www.nasdaq.com/symbol/csx,
CTIC,CTI BioPharma Corp.,0.8069,46783517.3425,,1997.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ctic,
CTIB,CTI Industries Corporation,2.98,11133131.0,,1997.0,Basic Industries,Specialty Chemicals,https://www.nasdaq.com/symbol/ctib,
CTRP,"Ctrip.com International, Ltd.",34.36,16730444480.32,486916312.0,2003.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/ctrp,
CUE,"Cue Biopharma, Inc.",8.25,171461779.5,,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cue,
CUI,"CUI Global, Inc.",1.0599,30327411.5535,,,Technology,Electronic Components,https://www.nasdaq.com/symbol/cui,
CPIX,Cumberland Pharmaceuticals Inc.,6.49,100835973.7,,2009.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cpix,
CMLS,Cumulus Media Inc.,16.75,283454169.75,,,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/cmls,
CRIS,"Curis, Inc.",1.36,45085060.8,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/cris,
CUTR,"Cutera, Inc.",17.31,242979985.32,,2004.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/cutr,
CVBF,CVB Financial Corporation,20.81,2913650510.78,,,Finance,Major Banks,https://www.nasdaq.com/symbol/cvbf,
CVV,CVD Equipment Corporation,3.82,25040673.0,,,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/cvv,
CYAN,Cyanotech Corporation,3.05,17800135.5,,,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/cyan,
CYBR,CyberArk Software Ltd.,135.76,5105785350.08,,2014.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/cybr,
CYBE,CyberOptics Corporation,14.88,105747324.0,,1987.0,Capital Goods,Electronic Components,https://www.nasdaq.com/symbol/cybe,
CYCC,"Cyclacel Pharmaceuticals, Inc.",0.68,11695982.32,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cycc,
CYCCP,"Cyclacel Pharmaceuticals, Inc.",4.89,1639484.97,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cyccp,
CYCN,"Cyclerion Therapeutics, Inc.",15.0,411024900.0,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cycn,
CBAY,CymaBay Therapeutics Inc.,12.29,844249788.47,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cbay,
CY,Cypress Semiconductor Corporation,15.4,5625454604.0,,1986.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/cy,
CYRN,CYREN Ltd.,1.88,102394871.16,,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/cyrn,
CONE,CyrusOne Inc,61.26,6932976325.98,,2013.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cone,
CYTK,"Cytokinetics, Incorporated",10.16,586448265.76,,2004.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cytk,
CTMX,"CytomX Therapeutics, Inc.",11.31,512472657.84,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ctmx,
CYTX,Cytori Therapeutics Inc.,0.2701,5984280.2295,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/cytx,
CYTXZ,Cytori Therapeutics Inc.,0.0012,0.0,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/cytxz,
CTSO,Cytosorbents Corporation,6.7,216068594.8,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/ctso,
CYTR,CytRx Corporation,0.56,18837000.56,,1986.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/cytr,
DJCO,Daily Journal Corp. (S.C.),219.1,302521448.6,,,Consumer Services,Newspapers/Magazines,https://www.nasdaq.com/symbol/djco,
DAKT,"Daktronics, Inc.",7.24,325890673.76,,1994.0,Consumer Durables,Miscellaneous manufacturing industries,https://www.nasdaq.com/symbol/dakt,
DARE,"Dare Bioscience, Inc.",0.8781,14649703.1991,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/dare,
DRIO,DarioHealth Corp.,0.52,19762103.4,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/drio,
DRIOW,DarioHealth Corp.,0.032,0.0,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/driow,
DZSI,"DASAN Zhone Solutions, Inc.",13.8,229178766.6,,,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/dzsi,
DSKE,"Daseke, Inc.",4.32,278619670.08,,2015.0,Consumer Services,Transportation Services,https://www.nasdaq.com/symbol/dske,
DSKEW,"Daseke, Inc.",0.255,0.0,,2015.0,Consumer Services,Transportation Services,https://www.nasdaq.com/symbol/dskew,
DAIO,Data I/O Corporation,4.25,34929407.0,,1981.0,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/daio,
DTSS,Datasea Inc.,1.92,40212184.32,,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/dtss,
PLAY,"Dave & Buster&#39;s Entertainment, Inc.",51.87,1888048289.4,,2014.0,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/play,
DTEA,DAVIDsTEA Inc.,1.16,30181845.12,,2015.0,Consumer Non-Durables,Food Chains,https://www.nasdaq.com/symbol/dtea,
DFNL,Davis Select Financial ETF,22.75,143325000.0,,,,,https://www.nasdaq.com/symbol/dfnl,
DINT,Davis Select International ETF,16.94,107569000.0,,,,,https://www.nasdaq.com/symbol/dint,
DUSA,Davis Select U.S. Equity ETF,22.636,184483400.0,,,,,https://www.nasdaq.com/symbol/dusa,
DWLD,Davis Select Worldwide ETF,22.28,213888000.0,,,,,https://www.nasdaq.com/symbol/dwld,
DWSN,Dawson Geophysical Company,2.26,52366548.14,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/dwsn,
DBVT,DBV Technologies S.A.,9.4,251705266.4,26777156.0,2014.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/dbvt,
DDMX,DD3 Acquisition Corp.,9.96,71943072.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/ddmx,
DDMXU,DD3 Acquisition Corp.,10.16,73387712.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/ddmxu,
DDMXW,DD3 Acquisition Corp.,0.3,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/ddmxw,
DCPH,"Deciphera Pharmaceuticals, Inc.",23.44,895151378.88,,2017.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/dcph,
DFRG,"Del Frisco&#39;s Restaurant Group, Inc.",6.76,225894350.24,,2012.0,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/dfrg,
TACO,"Del Taco Restaurants, Inc.",10.94,401996131.02,,2014.0,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/taco,
TACOW,"Del Taco Restaurants, Inc.",1.49,0.0,,2014.0,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/tacow,
DMPI,"DelMar Pharmaceuticals, Inc.",1.82,4826709.16,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/dmpi,
DNLI,Denali Therapeutics Inc.,20.59,1965900070.69,,2017.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/dnli,
DENN,Denny&#39;s Corporation,19.14,1154119529.64,,,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/denn,
XRAY,DENTSPLY SIRONA Inc.,53.66,12555232435.36,,1987.0,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/xray,
DDOC,"DERMAdoctor, Inc.",,0.0,,,,,https://www.nasdaq.com/symbol/ddoc,
DERM,"Dermira, Inc.",9.8,525943636.4,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/derm,
DEST,Destination Maternity Corporation,1.6569999999999998,23762203.529,,,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/dest,
DXLG,"Destination XL Group, Inc.",1.76,87763368.0,,,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/dxlg,
DSWL,"Deswell Industries, Inc.",2.8524,45311055.7236,,1995.0,Consumer Non-Durables,Plastic Products,https://www.nasdaq.com/symbol/dswl,
DXCM,"DexCom, Inc.",120.71,10990694387.55,,2005.0,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/dxcm,
DFBH,DFB Healthcare Acquisitions Corp.,10.05,314062500.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/dfbh,
DFBHU,DFB Healthcare Acquisitions Corp.,10.3,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/dfbhu,
DFBHW,DFB Healthcare Acquisitions Corp.,0.9961,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/dfbhw,
DHXM,DHX Media Ltd.,1.39,187529371.63,,,,,https://www.nasdaq.com/symbol/dhxm,
DMAC,DiaMedica Therapeutics Inc.,2.8,33479247.2,,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/dmac,
DEACU,Diamond Eagle Acquisition Corp.,10.0728,352548000.0,,2019.0,Finance,Business Services,https://www.nasdaq.com/symbol/deacu,
DHIL,"Diamond Hill Investment Group, Inc.",146.6,512334454.8,,,Finance,Investment Managers,https://www.nasdaq.com/symbol/dhil,
FANG,"Diamondback Energy, Inc.",103.52,17046866661.6,,2012.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/fang,
DPHC,DiamondPeak Holdings Corp.,9.81,343350000.0,,2019.0,Finance,Business Services,https://www.nasdaq.com/symbol/dphc,
DPHCU,DiamondPeak Holdings Corp.,10.08,0.0,,2019.0,Finance,Business Services,https://www.nasdaq.com/symbol/dphcu,
DPHCW,DiamondPeak Holdings Corp.,0.85,0.0,,2019.0,Finance,Business Services,https://www.nasdaq.com/symbol/dphcw,
DRNA,"Dicerna Pharmaceuticals, Inc.",12.45,850633538.55,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/drna,
DFFN,Diffusion Pharmaceuticals Inc.,3.66,12368402.7,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/dffn,
DGII,Digi International Inc.,11.79,330818168.43,,1989.0,Technology,Computer Communications Equipment,https://www.nasdaq.com/symbol/dgii,
DMRC,Digimarc Corporation,65.56,795109516.52,,,Technology,EDP Services,https://www.nasdaq.com/symbol/dmrc,
DRAD,Digirad Corporation,0.6401,13000372.1108,,2004.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/drad,
DGLY,"Digital Ally, Inc.",2.81,32119808.97,,,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/dgly,
APPS,"Digital Turbine, Inc.",3.84,301710796.8,,,Miscellaneous,Multi-Sector Companies,https://www.nasdaq.com/symbol/apps,
DCOM,"Dime Community Bancshares, Inc.",17.75,640000833.75,,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/dcom,
DIOD,Diodes Incorporated,32.1,1624708019.7,,,Technology,Semiconductors,https://www.nasdaq.com/symbol/diod,
DISCA,"Discovery, Inc.",27.9,14645123226.9,,,Consumer Services,Television Services,https://www.nasdaq.com/symbol/disca,
DISCB,"Discovery, Inc.",33.0,17322188763.0,,,Consumer Services,Television Services,https://www.nasdaq.com/symbol/discb,
DISCK,"Discovery, Inc.",25.91,13600542753.01,,,Consumer Services,Television Services,https://www.nasdaq.com/symbol/disck,
DISH,DISH Network Corporation,35.16,8112540741.48,,1995.0,Consumer Services,Television Services,https://www.nasdaq.com/symbol/dish,
DVCR,Diversicare Healthcare Services Inc.,3.47,23187442.2,,,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/dvcr,
SAUC,"Diversified Restaurant Holdings, Inc.",0.8640000000000001,28697616.575999998,,,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/sauc,
DLHC,DLH Holdings Corp.,5.24,63069483.64,,,Technology,Professional Services,https://www.nasdaq.com/symbol/dlhc,
BOOM,DMC Global Inc.,68.32,1023801093.28,,,Capital Goods,Industrial Specialties,https://www.nasdaq.com/symbol/boom,
DNBF,DNB Financial Corp,40.42,175063910.82,,,Finance,Major Banks,https://www.nasdaq.com/symbol/dnbf,
DOCU,"DocuSign, Inc.",54.47,9439765659.35,,2018.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/docu,
DOGZ,Dogness (International) Corporation,3.11,80591392.41,,2017.0,Consumer Durables,Miscellaneous manufacturing industries,https://www.nasdaq.com/symbol/dogz,
DLTR,"Dollar Tree, Inc.",97.27,23201034161.84,,1995.0,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/dltr,
DLPN,"Dolphin Entertainment, Inc.",1.09,15690072.58,,,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/dlpn,
DLPNW,"Dolphin Entertainment, Inc.",0.04,0.0,,,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/dlpnw,
DOMO,"Domo, Inc.",35.34,965202793.38,,2018.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/domo,
DGICA,"Donegal Group, Inc.",14.52,412758036.24,,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/dgica,
DGICB,"Donegal Group, Inc.",13.7,389448009.4,,1986.0,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/dgicb,
DMLP,"Dorchester Minerals, L.P.",18.52,642269414.48,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/dmlp,
DORM,"Dorman Products, Inc.",81.0,2667871161.0,,,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/dorm,
DOVA,"Dova Pharmaceuticals, Inc.",9.19,259458788.7,,2017.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/dova,
LYL,Dragon Victory International Limited,1.14,13020388.02,,2017.0,Finance,Finance/Investors Services,https://www.nasdaq.com/symbol/lyl,
DBX,"Dropbox, Inc.",22.65,9313200952.5,,2018.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/dbx,
DCAR,"DropCar, Inc.",1.25,4898408.75,,,Consumer Services,Telecommunications Equipment,https://www.nasdaq.com/symbol/dcar,
DRYS,DryShips Inc.,3.62,314529589.74,,2005.0,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/drys,
DSPG,"DSP Group, Inc.",14.05,319144569.8,,1994.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/dspg,
DLTH,Duluth Holdings Inc.,15.99,522120350.7,,2015.0,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/dlth,
DNKN,"Dunkin&#39; Brands Group, Inc.",73.08,6039730801.44,,2011.0,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/dnkn,
DRRX,DURECT Corporation,0.5641,91587237.0771,,2000.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/drrx,
DXPE,"DXP Enterprises, Inc.",33.65,592071413.5,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/dxpe,
DYAI,"Dyadic International, Inc.",3.97,106251039.42,,,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/dyai,
DYSL,Dynasil Corporation of America,1.04,18242952.0,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/dysl,
DYNT,Dynatronics Corporation,1.6,13468468.8,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/dynt,
DVAX,Dynavax Technologies Corporation,5.43,353313505.92,,2004.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/dvax,
ETFC,E*TRADE Financial Corporation,45.68,11176557027.84,,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/etfc,
SSP,E.W. Scripps Company (The),15.55,1256225083.45,,,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/ssp,
EBMT,"Eagle Bancorp Montana, Inc.",16.3,104380195.9,,,Finance,Major Banks,https://www.nasdaq.com/symbol/ebmt,
EGBN,"Eagle Bancorp, Inc.",55.48,1916296898.12,,,Finance,Major Banks,https://www.nasdaq.com/symbol/egbn,
EGLE,Eagle Bulk Shipping Inc.,4.73,346023500.02,,,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/egle,
EFBI,"Eagle Financial Bancorp, Inc.",15.77,25906293.66,,2017.0,Finance,Savings Institutions,https://www.nasdaq.com/symbol/efbi,
EGRX,"Eagle Pharmaceuticals, Inc.",52.87,724319000.0,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/egrx,
IGLE,Eagleline Acquisition Corp.,,0.0,,,,,https://www.nasdaq.com/symbol/igle,
EWBC,"East West Bancorp, Inc.",44.95,6542270674.5,,,Finance,Major Banks,https://www.nasdaq.com/symbol/ewbc,
EML,Eastern Company (The),25.5,158941500.0,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/eml,
EAST,"Eastside Distilling, Inc.",4.8,43851902.4,,,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/east,
EVGBC,Eaton Vance NextShares Trust,99.99,62493750.0,,,,,https://www.nasdaq.com/symbol/evgbc,
EVSTC,Eaton Vance NextShares Trust,99.98,44991000.0,,,,,https://www.nasdaq.com/symbol/evstc,
EVFTC,Eaton Vance NextShares Trust II,100.03,52515750.0,,,,,https://www.nasdaq.com/symbol/evftc,
EVLMC,Eaton Vance NextShares Trust II,100.04,35014000.0,,,,,https://www.nasdaq.com/symbol/evlmc,
OKDCC,Eaton Vance NextShares Trust II,99.89,511936250.0,,,,,https://www.nasdaq.com/symbol/okdcc,
EBAY,eBay Inc.,36.22,31566722464.22,,1998.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/ebay,
EBAYL,eBay Inc.,26.1,0.0,,,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/ebayl,
EBIX,"Ebix, Inc.",50.49,1541365132.23,,,Technology,EDP Services,https://www.nasdaq.com/symbol/ebix,
ECHO,"Echo Global Logistics, Inc.",20.32,566867161.92,,2009.0,Transportation,Oil Refining/Marketing,https://www.nasdaq.com/symbol/echo,
SATS,EchoStar Corporation,43.7,2098968815.1,,,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/sats,
EEI,"Ecology and Environment, Inc.",11.06,47703273.1,,1987.0,Consumer Services,Military/Government/Technical,https://www.nasdaq.com/symbol/eei,
EDAP,EDAP TMS S.A.,3.22,94482186.68,29342294.0,1997.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/edap,
EDNT,"Edison Nation, Inc.",3.32,18900195.6,,2018.0,Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/ednt,
EDIT,"Editas Medicine, Inc.",21.43,1054848589.98,,2016.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/edit,
EDTX,EdtechX Holdings Acquisition Corp.,10.02,79220625.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/edtx,
EDTXU,EdtechX Holdings Acquisition Corp.,10.22,80801875.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/edtxu,
EDTXW,EdtechX Holdings Acquisition Corp.,0.3,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/edtxw,
EDUC,Educational Development Corporation,7.9,64762825.4,,,Consumer Durables,Consumer Specialties,https://www.nasdaq.com/symbol/educ,
EGAN,eGain Corporation,8.41,254976566.6,,1999.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/egan,
EHTH,"eHealth, Inc.",66.45,1505030502.15,,2006.0,Finance,Specialty Insurers,https://www.nasdaq.com/symbol/ehth,
EIDX,"Eidos Therapeutics, Inc.",30.51,1123608519.99,,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/eidx,
EIGR,"Eiger BioPharmaceuticals, Inc.",11.28,275631797.04,,2014.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/eigr,
EKSO,"Ekso Bionics Holdings, Inc.",1.45,107787046.3,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/ekso,
LOCO,"El Pollo Loco Holdings, Inc.",10.53,404701606.53,,2014.0,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/loco,
ESLT,Elbit Systems Ltd.,142.52,6093183498.64,,,Capital Goods,Military/Government/Technical,https://www.nasdaq.com/symbol/eslt,
ERI,"Eldorado Resorts, Inc.",48.06,3723311432.88,,,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/eri,
SOLO,Electrameccanica Vehicles Corp. Ltd.,2.8,103053991.6,,,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/solo,
SOLOW,Electrameccanica Vehicles Corp. Ltd.,0.66,0.0,,,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/solow,
ECOR,"electroCore, Inc.",2.19,64887056.67,,2018.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/ecor,
EA,Electronic Arts Inc.,93.5,27793923976.5,,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/ea,
EFII,"Electronics for Imaging, Inc.",36.97,1594863913.76,,1992.0,Technology,Computer Communications Equipment,https://www.nasdaq.com/symbol/efii,
ELSE,"Electro-Sensors, Inc.",3.6,12223875.6,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/else,
ESBK,Elmira Savings Bank NY (The),16.5,57462487.5,,,Finance,Major Banks,https://www.nasdaq.com/symbol/esbk,
ELOX,"Eloxx Pharmaceuticals, Inc.",9.23,332514645.06,,,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/elox,
ELTK,Eltek Ltd.,1.64,7183639.52,,1997.0,Technology,Electrical Products,https://www.nasdaq.com/symbol/eltk,
EMCI,EMC Insurance Group Inc.,36.23,785042038.01,,1982.0,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/emci,
EMCF,Emclaire Financial Corp,31.3,84469685.6,,,Finance,Major Banks,https://www.nasdaq.com/symbol/emcf,
EMKR,EMCORE Corporation,3.6,100281819.6,,1997.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/emkr,
EMMS,Emmis Communications Corporation,3.7,48464694.2,,1994.0,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/emms,
NYNY,"Empire Resorts, Inc.",11.91,409864296.69,,,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/nyny,
ENTA,"Enanta Pharmaceuticals, Inc.",93.27,1834595344.02,,2013.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/enta,
ECPG,Encore Capital Group Inc,35.6,1102412704.4,,,Finance,Finance Companies,https://www.nasdaq.com/symbol/ecpg,
WIRE,Encore Wire Corporation,51.18,1069362494.64,,1992.0,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/wire,
ENDP,Endo International plc,5.58,1244917027.8,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/endp,
ELGX,"Endologix, Inc.",6.65,111633762.8,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/elgx,
NDRA,ENDRA Life Sciences Inc.,1.04,7719547.68,,2017.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/ndra,
NDRAW,ENDRA Life Sciences Inc.,0.3887,0.0,,2017.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/ndraw,
